stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,wheelchair_boarding,platform_code
"U13314Z2","Sentice",49.314187,16.45304,"330",0,U13314N723,2,
"U13316Z2","Sentice, rozcestí",49.323121,16.456928,"330",0,U13316N722,2,
"U13307Z2","Hradčany",49.32843,16.441805,"330",0,U13307N721,2,
"U13306Z2","Hradčany, železniční stanice",49.332913,16.438387,"330",0,U13306N423,2,
"U13332Z2","Tišnov, sídliště Klucanina",49.340413,16.432969,"330",0,U13332N720,2,
"U13351Z1","Tišnov, Rybníček",49.343088,16.429751,"330",0,U13351N719,2,
"U14446Z8","Ivančice, náměstí",49.10238,16.375167,"447",0,U14446N618,2,5
"U14454Z1","Ivančice, železniční stanice",49.097893,16.373083,"447",0,U14454N482,2,
"U14447Z1","Ivančice, Němčice, sokolovna",49.094053,16.364067,"447",0,U14447N763,2,
"U14441Z1","Ivančice, Alexovice",49.0908,16.35581,"447",0,U14441N764,2,
"U14443Z1","Ivančice, Alexovice, transformátor",49.089777,16.350858,"447",0,U14443N765,2,
"U14449Z1","Ivančice, Řeznovice",49.086058,16.323702,"447",0,U14449N766,2,
"U14450Z1","Ivančice, Řeznovice, škola",49.084861,16.319911,"447",0,U14450N767,2,
"U14007Z1","Ivančice, Řeznovice, hřbitov",49.084426,16.314666,"447",0,U14007N768,2,
"U14445Z2","Ivančice, Hrubšice",49.09312,16.303917,"447",0,U14445N769,2,
"U14007Z2","Ivančice, Řeznovice, hřbitov",49.084327,16.314701,"447",0,U14007N768,2,
"U14450Z2","Ivančice, Řeznovice, škola",49.084788,16.319825,"447",0,U14450N767,2,
"U14449Z2","Ivančice, Řeznovice",49.086032,16.323882,"447",0,U14449N766,2,
"U14443Z2","Ivančice, Alexovice, transformátor",49.08973,16.350855,"447",0,U14443N765,2,
"U14441Z2","Ivančice, Alexovice",49.090747,16.355893,"447",0,U14441N764,2,
"U14447Z2","Ivančice, Němčice, sokolovna",49.094115,16.364562,"447",0,U14447N763,2,
"U14454Z2","Ivančice, železniční stanice",49.097747,16.372945,"447",0,U14454N482,2,
"U14222Z3","Veverské Knínice, rozcestí Pohádka Máje",49.227369,16.418781,"420",0,U14222N732,2,
"U13206Z2","Čebín, železniční stanice",49.31947,16.466517,"320",0,U13206N424,2,
"U13334Z6","Tišnov, železniční stanice",49.346752,16.419588,"330",0,U13334N400,2,6
"U13341Z2","Železné, obec",49.360132,16.450265,"330",0,U13341N770,2,
"U13342Z2","Železné, u Vitaru",49.3565,16.443393,"330",0,U13342N771,2,
"U13352Z2","Tišnov, Nový hřbitov",49.350447,16.433879,"330",0,U13352N772,2,
"U13331Z52","Tišnov, Riegrova",49.348967,16.430013,"330",0,U13331N717,2,
"U13315Z2","Sentice, obecní úřad",49.311867,16.44775,"330",0,U13315N773,2,
"U14446Z7","Ivančice, náměstí",49.102257,16.375358,"447",0,U14446N618,2,4
"U14496Z1","Ivančice, Němčice",49.092907,16.368312,"447",0,U14496N774,2,
"U14440Z1","Ivančice, Budkovice",49.073074,16.347399,"447",0,U14440N775,2,
"U14480Z1","Ivančice, Budkovice, rozcestí",49.081994,16.349408,"447",0,U14480N776,2,
"U14491Z1","Moravský Krumlov, Rokytná",49.064678,16.32295,"448",0,U14491N777,2,
"U14477Z1","Moravský Krumlov, stezka",49.044907,16.321857,"448",0,U14477N778,2,
"U14478Z1","Moravský Krumlov, Václavská",49.04408,16.315493,"448",0,U14478N779,2,
"U14471Z1","Moravský Krumlov, Kavalírka",49.04575,16.310588,"448",0,U14471N780,2,
"U14499Z10","Moravský Krumlov, autobusové nádraží",49.048339,16.309542,"448",0,U14499N781,2,2
"U14499Z5","Moravský Krumlov, autobusové nádraží",49.048283,16.309278,"448",0,U14499N781,2,3
"U14471Z2","Moravský Krumlov, Kavalírka",49.045758,16.31087,"448",0,U14471N780,2,
"U14478Z2","Moravský Krumlov, Václavská",49.044005,16.315667,"448",0,U14478N779,2,
"U14477Z2","Moravský Krumlov, stezka",49.044908,16.32186,"448",0,U14477N778,2,
"U14491Z2","Moravský Krumlov, Rokytná",49.064883,16.323339,"448",0,U14491N777,2,
"U14440Z2","Ivančice, Budkovice",49.073074,16.347399,"447",0,U14440N775,2,
"U14480Z2","Ivančice, Budkovice, rozcestí",49.081861,16.34915,"447",0,U14480N776,2,
"U14496Z2","Ivančice, Němčice",49.093586,16.368389,"447",0,U14496N774,2,
"U14446Z10","Ivančice, náměstí",49.102277,16.375113,"447",0,U14446N618,2,3
"U14446Z4","Ivančice, náměstí",49.102257,16.375358,"447",0,U14446N618,2,6
"U14340Z2","Dolní Kounice, Rybárna",49.071349,16.469196,"437",0,U14340N782,2,
"U15206Z2","Mělčany",49.075388,16.493876,"520",0,U15206N783,2,
"U15134Z1","Modřice, smyčka",49.127138,16.604706,"510",0,U15134N784,2,1
"U15122Z2","Modřice, Brněnská",49.129392,16.604987,"510",0,U15122N26,2,
"U15140Z1","Modřice, železniční stanice",49.134137,16.606734,"510",0,U15140N392,2,
"U15140Z2","Modřice, železniční stanice",49.1337,16.606717,"510",0,U15140N392,2,3
"U15134Z2","Modřice, smyčka",49.126517,16.604633,"510",0,U15134N784,2,2
"U15137Z4","Modřice, Tyršova",49.129402,16.603203,"510",0,U15137N30,2,
"U15206Z1","Mělčany",49.075149,16.493276,"520",0,U15206N783,2,
"U14340Z1","Dolní Kounice, Rybárna",49.071412,16.469024,"437",0,U14340N782,2,
"U15241Z4","Židlochovice, železniční stanice",49.033614,16.616961,"525",0,U15241N438,2,2
"U15215Z2","Blučina, obchodní středisko",49.056137,16.645115,"525",0,U15215N785,2,
"U15131Z2","Opatovice",49.076023,16.641239,"510",0,U15131N786,2,
"U15143Z2","Rajhradice, obecní úřad",49.091715,16.633972,"510",0,U15143N787,2,
"U15144Z2","Rajhradice, váha",49.09362,16.635452,"510",0,U15144N788,2,
"U15136Z2","Rajhradice, Loučka",49.09259,16.6217,"510",0,U15136N789,2,
"U15179Z2","Rajhrad, klášter",49.090645,16.614513,"510",0,U15179N790,2,
"U15149Z1","Rajhrad, Městečko",49.08927,16.605748,"510",0,U15149N791,2,
"U15181Z9","Rajhrad, železniční stanice",49.084167,16.605135,"510",0,U15181N66,2,3
"U15181Z3","Rajhrad, železniční stanice",49.084335,16.60514,"510",0,U15181N66,2,3
"U15149Z2","Rajhrad, Městečko",49.089079,16.606333,"510",0,U15149N791,2,
"U15179Z1","Rajhrad, klášter",49.091127,16.615325,"510",0,U15179N790,2,
"U15136Z1","Rajhradice, Loučka",49.092543,16.621718,"510",0,U15136N789,2,
"U15144Z1","Rajhradice, váha",49.093623,16.63553,"510",0,U15144N788,2,
"U15143Z1","Rajhradice, obecní úřad",49.091617,16.633897,"510",0,U15143N787,2,
"U15131Z1","Opatovice",49.075921,16.640909,"510",0,U15131N786,2,
"U15215Z1","Blučina, obchodní středisko",49.056137,16.645115,"525",0,U15215N785,2,
"U14357Z2","Trboušany",49.049142,16.46398,"437",0,U14357N792,2,
"U14342Z2","Dolní Kounice, Trboušanská",49.06613,16.468147,"437",0,U14342N793,2,
"U14342Z1","Dolní Kounice, Trboušanská",49.06613,16.468147,"437",0,U14342N793,2,
"U14357Z1","Trboušany",49.049142,16.46398,"437",0,U14357N792,2,
"U14360Z11","Dolní Kounice, Nové Kounice",49.07815,16.442558,"437",0,U14360N794,2,
"U14361Z2","Dolní Kounice, u Machových",49.074836,16.447493,"437",0,U14361N795,2,
"U14360Z2","Dolní Kounice, Nové Kounice",49.078236,16.442158,"437",0,U14360N794,2,
"U16401Z5","Bučovice, aut. st.",49.148057,17.001665,"645",0,U16401N796,2,5
"U16463Z1","Bučovice, železniční stanice",49.145985,17,"645",0,U16463N501,2,
"U16435Z2","Bučovice, dům mládeže",49.15278,17.009682,"645",0,U16435N797,2,
"U16429Z2","Bučovice, Černčín, rozcestí",49.157273,17.007965,"645",0,U16429N798,2,
"U16415Z2","Kojátky, rozcestí",49.168234,17.006497,"645",0,U16415N799,2,
"U16416Z2","Bohaté Málkovice",49.189365,17.014315,"647",0,U16416N800,2,
"U16424Z2","Kozlany",49.203988,17.035198,"647",0,U16424N801,2,
"U16418Z2","Bohdalice-Pavlovice, Hradčany",49.209898,17.032628,"647",0,U16418N802,2,
"U16417Z2","Bohdalice-Pavlovice, Bohdalice",49.214043,17.030467,"647",0,U16417N803,2,
"U16425Z2","Kučerov, dolní konec",49.216698,17.002958,"647",0,U16425N804,2,
"U16426Z2","Kučerov",49.22018,17.00645,"647",0,U16426N805,2,
"U16423Z2","Hlubočany",49.230607,16.998037,"647",0,U16423N806,2,
"U17407Z2","Vyškov, Křečkovice",49.275592,17.009653,"740",0,U17407N807,2,
"U17411Z2","Vyškov, Palánek",49.276179,17.000799,"740",0,U17411N808,2,
"U17423Z10","Vyškov, Autobusové nádraží",49.275548,16.991871,"740",0,U17423N196,2,8
"U17411Z3","Vyškov, Palánek",49.276263,17.00188,"740",0,U17411N808,2,
"U17407Z1","Vyškov, Křečkovice",49.275592,17.009653,"740",0,U17407N807,2,
"U16423Z1","Hlubočany",49.230472,16.998027,"647",0,U16423N806,2,
"U16426Z1","Kučerov",49.220183,17.006345,"647",0,U16426N805,2,
"U16425Z1","Kučerov, dolní konec",49.216963,17.002942,"647",0,U16425N804,2,
"U16417Z1","Bohdalice-Pavlovice, Bohdalice",49.213978,17.030328,"647",0,U16417N803,2,
"U16418Z1","Bohdalice-Pavlovice, Hradčany",49.210095,17.03258,"647",0,U16418N802,2,
"U16424Z1","Kozlany",49.2037,17.035175,"647",0,U16424N801,2,
"U16416Z1","Bohaté Málkovice",49.18945,17.01421,"647",0,U16416N800,2,
"U16415Z1","Kojátky, rozcestí",49.16805,17.00625,"645",0,U16415N799,2,
"U16429Z1","Bučovice, Černčín, rozcestí",49.157273,17.007965,"645",0,U16429N798,2,
"U16435Z1","Bučovice, dům mládeže",49.1528,17.009197,"645",0,U16435N797,2,
"U16401Z20","Bučovice, aut. st.",49.148057,17.001665,"645",0,U16401N796,2,
"U16451Z1","Bučovice, zdravotní středisko",49.14811,17.005643,"645",0,U16451N809,2,
"U16451Z2","Bučovice, zdravotní středisko",49.14811,17.005643,"645",0,U16451N809,2,
"U12225Z4","Křtiny, obecní úřad",49.297072,16.74351,"220",0,U12225N810,2,
"U12222Z2","Křtiny, kino",49.294592,16.747538,"220",0,U12222N811,2,
"U12223Z2","Křtiny, pivovar",49.292333,16.75651,"220",0,U12223N812,2,
"U12212Z2","Bukovina, rozcestí 2.0",49.290141,16.763755,"220",0,U12212N813,2,
"U12211Z1","Bukovina",49.297462,16.772958,"220",0,U12211N814,2,
"U12213Z1","Bukovina, škola",49.29808,16.775843,"220",0,U12213N815,2,
"U12242Z1","Bukovinka, Černý les",49.295136,16.79395,"220",0,U12242N816,2,
"U12210Z1","Bukovinka, Pindula",49.295105,16.797008,"220",0,U12210N817,2,
"U12215Z1","Bukovinka",49.293458,16.8046,"220",0,U12215N818,2,
"U17350Z1","Bukovinka, Říčky, hájenka",49.287862,16.835012,"735",0,U17350N819,2,
"U17325Z2","Račice-Pístovice, Račice",49.276157,16.87248,"730",0,U17325N820,2,
"U17327Z2","Račice-Pístovice, Račice, ZD",49.27452,16.881328,"730",0,U17327N821,2,
"U17324Z2","Račice-Pístovice, Pístovice",49.273792,16.895212,"730",0,U17324N822,2,
"U17323Z2","Račice-Pístovice, Pístovice, na kopci",49.275922,16.909412,"730",0,U17323N823,2,
"U17303Z2","Drnovice, Na žlebě",49.275988,16.93944,"730",0,U17303N824,2,
"U17423Z12","Vyškov, Autobusové nádraží",49.275648,16.991752,"740",0,U17423N196,2,9
"U17303Z1","Drnovice, Na žlebě",49.276329,16.938268,"730",0,U17303N824,2,
"U17323Z1","Račice-Pístovice, Pístovice, na kopci",49.275958,16.908655,"730",0,U17323N823,2,
"U17324Z1","Račice-Pístovice, Pístovice",49.273792,16.895212,"730",0,U17324N822,2,
"U17327Z1","Račice-Pístovice, Račice, ZD",49.274762,16.88113,"730",0,U17327N821,2,
"U17325Z1","Račice-Pístovice, Račice",49.2763,16.872358,"730",0,U17325N820,2,
"U17326Z1","Račice-Pístovice, Račice, točna",49.277937,16.871397,"730",0,U17326N825,2,
"U17326Z2","Račice-Pístovice, Račice, točna",49.277937,16.871397,"730",0,U17326N825,2,
"U17350Z2","Bukovinka, Říčky, hájenka",49.287862,16.835012,"735",0,U17350N819,2,
"U12215Z2","Bukovinka",49.292873,16.805523,"220",0,U12215N818,2,
"U12210Z2","Bukovinka, Pindula",49.295152,16.796175,"220",0,U12210N817,2,
"U12213Z2","Bukovina, škola",49.29808,16.775843,"220",0,U12213N815,2,
"U12211Z2","Bukovina",49.297593,16.772995,"220",0,U12211N814,2,
"U12212Z1","Bukovina, rozcestí 2.0",49.290442,16.763782,"220",0,U12212N813,2,
"U12223Z1","Křtiny, pivovar",49.292333,16.75651,"220",0,U12223N812,2,
"U12222Z1","Křtiny, kino",49.294592,16.747538,"220",0,U12222N811,2,
"U12225Z1","Křtiny, obecní úřad",49.296913,16.744228,"220",0,U12225N810,2,
"U12205Z2","Březina, jeskyně Výpustek",49.291587,16.729113,"220",0,U12205N826,2,
"U12218Z2","Habrůvka, Josefov",49.308362,16.690512,"220",0,U12218N827,2,
"U12219Z2","Adamov, Stará huť",49.306628,16.677588,"220",0,U12219N828,2,
"U12226Z2","Adamov, Karlov",49.306675,16.665753,"225",0,U12226N829,2,
"U12228Z2","Adamov, závod",49.30339,16.650323,"225",0,U12228N830,2,
"U12231Z2","Adamov, železniční zastávka",49.301393,16.649932,"225",0,U12231N376,2,
"U12230Z2","Adamov, železniční stanice",49.29568,16.663547,"225",0,U12230N375,2,
"U12230Z1","Adamov, železniční stanice",49.295662,16.663783,"225",0,U12230N375,2,
"U12231Z1","Adamov, železniční zastávka",49.301013,16.650518,"225",0,U12231N376,2,
"U12226Z1","Adamov, Karlov",49.306675,16.665753,"225",0,U12226N829,2,
"U12219Z1","Adamov, Stará huť",49.306628,16.677588,"220",0,U12219N828,2,
"U12218Z1","Habrůvka, Josefov",49.308362,16.690512,"220",0,U12218N827,2,
"U12205Z1","Březina, jeskyně Výpustek",49.291268,16.724842,"220",0,U12205N826,2,
"U12216Z2","Habrůvka",49.302742,16.723657,"220",0,U12216N831,2,
"U12216Z1","Habrůvka",49.302742,16.723657,"220",0,U12216N831,2,
"U12225Z51","Křtiny, obecní úřad",49.296913,16.744228,"220",0,U12225N810,2,
"U12225Z2","Křtiny, obecní úřad",49.297072,16.74351,"220",0,U12225N810,2,
"U12206Z2","Březina, Lhotky, rozcestí 1.7",49.286823,16.764373,"220",0,U12206N832,2,
"U12209Z2","Březina, u sokolovny",49.284029,16.759146,"220",0,U12209N833,2,
"U12207Z2","Březina, u pomníku",49.282012,16.754153,"220",0,U12207N834,2,
"U12241Z2","Březina, škola",49.281931,16.750376,"220",0,U12241N835,2,
"U12109Z2","Ochoz u Brna, rozcestí Kanice",49.262137,16.729535,"210",0,U12109N836,2,
"U12108Z2","Ochoz u Brna, U Votrubů",49.255512,16.732568,"210",0,U12108N837,2,
"U12106Z2","Ochoz u Brna, Na pastýřkách",49.251766,16.733456,"210",0,U12106N838,2,
"U12110Z2","Ochoz u Brna, Říčky, rozc.",49.245525,16.724775,"210",0,U12110N839,2,
"U12102Z2","Brno, Na Spáleništi",49.243888,16.713308,"210",0,U12102N840,2,
"U1727Z6","Velká Klajdovka",49.217049,16.681004,"101",0,U1727N841,2,
"U1623Z2","Strnadova",49.205821,16.668465,"101",0,U1623N842,2,
"U1523Z2","Prušánecká",49.209503,16.663369,"101",0,U1523N843,1,
"U1611Z9","Stará osada",49.202037,16.641659,"100",0,U1611N844,1,3
"U1809Z2","Židenice, nádraží",49.203334,16.636579,"100",0,U1809N372,1,
"U1809Z4","Židenice, nádraží",49.203399,16.636702,"100",0,U1809N372,1,2
"U1611Z7","Stará osada",49.202432,16.642134,"100",0,U1611N844,1,7
"U1523Z1","Prušánecká",49.20827,16.663465,"101",0,U1523N843,1,
"U1623Z1","Strnadova",49.205754,16.66904,"101",0,U1623N842,1,
"U1727Z5","Velká Klajdovka",49.217034,16.681134,"101",0,U1727N841,2,
"U12102Z1","Brno, Na Spáleništi",49.243858,16.714558,"210",0,U12102N840,2,
"U12110Z1","Ochoz u Brna, Říčky, rozc.",49.245647,16.724977,"210",0,U12110N839,2,
"U12106Z1","Ochoz u Brna, Na pastýřkách",49.250904,16.733767,"210",0,U12106N838,2,
"U12111Z1","Ochoz u Brna, obecní úřad",49.254335,16.736467,"210",0,U12111N845,2,
"U12108Z1","Ochoz u Brna, U Votrubů",49.256422,16.732395,"210",0,U12108N837,2,
"U12109Z1","Ochoz u Brna, rozcestí Kanice",49.262522,16.729692,"210",0,U12109N836,2,
"U12208Z1","Březina, Táborská",49.281478,16.749272,"220",0,U12208N846,2,
"U12207Z1","Březina, u pomníku",49.282012,16.754153,"220",0,U12207N834,2,
"U12209Z1","Březina, u sokolovny",49.28429,16.759784,"220",0,U12209N833,2,
"U12206Z1","Březina, Lhotky, rozcestí 1.7",49.286872,16.764478,"220",0,U12206N832,2,
"U12225Z52","Křtiny, obecní úřad",49.297082,16.74357,"220",0,U12225N810,2,
"U17306Z2","Drnovice, škola",49.276192,16.950773,"730",0,U17306N847,2,
"U18301Z3","Horní Dunajovice, obecní úřad",48.950265,16.15987,"831",0,U18301N848,2,
"U18302Z3","Horní Dunajovice, Domčice",48.946078,16.167222,"831",0,U18302N849,2,
"U18308Z3","Želetice, Jednota",48.93553,16.182615,"831",0,U18308N850,2,
"U18309Z3","Želetice, škola",48.938995,16.182163,"831",0,U18309N851,2,
"U18303Z3","Morašice",48.957325,16.20937,"459",0,U18303N852,2,
"U14562Z1","Skalice, dolní zastávka",48.963511,16.224311,"459",0,U14562N853,2,
"U14544Z2","Hostěradice, Chlupice",48.951105,16.24308,"459",0,U14544N854,2,
"U15566Z1","Břežany, osada Ležák",48.887019,16.347431,"550",0,U15566N300,2,
"U15548Z1","Břežany, u statku",48.872453,16.3381,"550",0,U15548N299,2,
"U15547Z1","Břežany, u pošty",48.87018,16.339872,"550",0,U15547N298,2,
"U15546Z1","Břežany, u hostince",48.867867,16.344198,"550",0,U15546N297,2,
"U14544Z1","Hostěradice, Chlupice",48.951305,16.242857,"459",0,U14544N854,2,
"U14564Z2","Skalice, sokolovna",48.961453,16.223723,"459",0,U14564N855,2,
"U18303Z4","Morašice",48.957353,16.20921,"459",0,U18303N852,2,
"U18309Z1","Želetice, škola",48.93887,16.181972,"831",0,U18309N851,2,
"U18308Z1","Želetice, Jednota",48.93553,16.182615,"831",0,U18308N850,2,
"U18302Z1","Horní Dunajovice, Domčice",48.946078,16.167222,"831",0,U18302N849,2,
"U18301Z1","Horní Dunajovice, obecní úřad",48.950265,16.15987,"831",0,U18301N848,2,
"U14543Z5","Hostěradice, náměstí",48.950642,16.259606,"459",0,U14543N271,2,
"U18216Z1","Oleksovice, hostinec",48.901862,16.25005,"820",0,U18216N291,2,
"U18218Z1","Oleksovice, u potoka",48.904674,16.243663,"820",0,U18218N290,2,
"U18219Z1","Prosiměřice, hostinec",48.902423,16.192625,"810",0,U18219N289,2,
"U18223Z2","Stošíkovice na Louce, rozcestí",48.889731,16.196426,"810",0,U18223N288,2,
"U18117Z2","Bantice",48.88313,16.184438,"810",0,U18117N286,2,
"U18059Z2","Znojmo, Mariánské nám.",48.855961,16.054083,"800",0,U18059N856,2,
"U18009Z2","Znojmo, autobusové nádraží",48.851903,16.057106,"800",0,U18009N35,2,9
"U18221Z2","Prosiměřice, u bufetu",48.903398,16.190627,"810",0,U18221N273,2,
"U14543Z4","Hostěradice, náměstí",48.950642,16.259606,"459",0,U14543N271,2,
"U14545Z1","Hostěradice, Míšovice",48.962375,16.262257,"459",0,U14545N857,2,
"U14533Z1","Kadov, rozcestí",48.991877,16.277283,"458",0,U14533N858,2,
"U14532Z2","Kadov",48.982415,16.28708,"458",0,U14532N859,2,
"U14537Z2","Petrovice",49.007495,16.29147,"458",0,U14537N860,2,
"U14528Z2","Dobelice, Krumlovská",49.017307,16.278638,"458",0,U14528N861,2,
"U14495Z2","Rybníky",49.025433,16.28111,"448",0,U14495N862,2,
"U14483Z2","Moravský Krumlov, Na Kačence",49.033102,16.303372,"448",0,U14483N863,2,
"U14470Z11","Moravský Krumlov, Jatky",49.037362,16.311183,"448",0,U14470N864,2,
"U14474Z1","Moravský Krumlov, Okružní",49.038482,16.316285,"448",0,U14474N865,2,
"U14479Z5","Moravský Krumlov, železniční stanice",49.04619,16.338163,"448",0,U14479N486,2,
"U14499Z8","Moravský Krumlov, autobusové nádraží",49.048033,16.308775,"448",0,U14499N781,2,6
"U14472Z22","Moravský Krumlov, náměstí",49.048831,16.312392,"448",0,U14472N866,2,
"U14485Z2","Moravský Krumlov, u parku",49.045493,16.304797,"448",0,U14485N867,2,
"U14473Z1","Moravský Krumlov, poliklinika",49.043275,16.305654,"448",0,U14473N868,2,
"U14467Z1","Moravský Krumlov, Břízová",49.04185,16.306635,"448",0,U14467N869,2,
"U14470Z1","Moravský Krumlov, Jatky",49.037352,16.309838,"448",0,U14470N864,2,
"U14483Z1","Moravský Krumlov, Na Kačence",49.033105,16.303185,"448",0,U14483N863,2,
"U14495Z1","Rybníky",49.025483,16.280965,"448",0,U14495N862,2,
"U14528Z1","Dobelice, Krumlovská",49.017108,16.278542,"458",0,U14528N861,2,
"U14540Z1","Vémyslice, váha",49.01862,16.263385,"458",0,U14540N870,2,
"U14539Z1","Vémyslice, u kostela",49.022618,16.253758,"458",0,U14539N871,2,
"U14538Z1","Vémyslice, nový hřbitov",49.025742,16.24337,"458",0,U14538N872,2,
"U14606Z1","Tulešice, Jarolímův mlýn",49.031192,16.230558,"468",0,U14606N873,2,
"U14608Z1","Tulešice, zámek",49.038957,16.205943,"468",0,U14608N874,2,
"U14602Z1","Čermákovice",49.032343,16.193263,"468",0,U14602N875,2,
"U14711Z1","Horní Kounice",49.02634,16.151363,"468",0,U14711N876,2,
"U14713Z1","Medlice, křižovatka",49.006317,16.125863,"479",0,U14713N877,2,
"U14715Z1","Přeskače, obec",49.015115,16.107128,"479",0,U14715N878,2,
"U14718Z51","Tavíkovice, hostinec",49.032223,16.10664,"479",0,U14718N879,2,
"U14718Z2","Tavíkovice, hostinec",49.032212,16.10682,"479",0,U14718N879,2,
"U14719Z2","Tavíkovice, škola",49.033761,16.103083,"479",0,U14719N880,2,
"U14720Z2","Tavíkovice, Dobronice",49.020443,16.077052,"479",0,U14720N881,2,
"U14715Z2","Přeskače, obec",49.015092,16.107128,"479",0,U14715N878,2,
"U14713Z2","Medlice, křižovatka",49.00622,16.125925,"479",0,U14713N877,2,
"U18306Z1","Višňové, náměstí",48.982684,16.1501,"831",0,U18306N882,2,
"U18305Z2","Višňové, Mrazírny",48.978748,16.147538,"831",0,U18305N883,2,
"U14565Z1","Suchohrdly u Miroslavi",48.942994,16.363104,"459",0,U14565N294,2,
"U15552Z4","Jiřice u Miroslavi",48.920697,16.39138,"550",0,U15552N14,2,
"U18314Z1","Křepice",48.987202,16.095597,"832",0,U18314N884,2,
"U18310Z1","Běhařovice, obecní úřad",49.003335,16.079957,"832",0,U18310N885,2,
"U14720Z1","Tavíkovice, Dobronice",49.020443,16.077052,"479",0,U14720N881,2,
"U14725Z1","Tavíkovice, Oseva",49.032868,16.103444,"479",0,U14725N886,2,
"U14718Z1","Tavíkovice, hostinec",49.032212,16.10682,"479",0,U14718N879,2,
"U14718Z3","Tavíkovice, hostinec",49.032223,16.10664,"479",0,U14718N879,2,
"U14711Z2","Horní Kounice",49.026247,16.15161,"468",0,U14711N876,2,
"U14602Z2","Čermákovice",49.03227,16.193517,"468",0,U14602N875,2,
"U14608Z2","Tulešice, zámek",49.038888,16.20588,"468",0,U14608N874,2,
"U14606Z2","Tulešice, Jarolímův mlýn",49.031148,16.230422,"468",0,U14606N873,2,
"U14538Z2","Vémyslice, nový hřbitov",49.02561,16.24345,"458",0,U14538N872,2,
"U14539Z2","Vémyslice, u kostela",49.022508,16.253893,"458",0,U14539N871,2,
"U14540Z2","Vémyslice, váha",49.01865,16.263217,"458",0,U14540N870,2,
"U14470Z2","Moravský Krumlov, Jatky",49.038392,16.308949,"448",0,U14470N864,2,
"U14467Z2","Moravský Krumlov, Břízová",49.041368,16.307078,"448",0,U14467N869,2,
"U14473Z2","Moravský Krumlov, poliklinika",49.043683,16.305472,"448",0,U14473N868,2,
"U14472Z21","Moravský Krumlov, náměstí",49.048618,16.31303,"448",0,U14472N866,2,
"U14499Z14","Moravský Krumlov, autobusové nádraží",49.048233,16.309639,"448",0,U14499N781,2,1
"U14479Z51","Moravský Krumlov, železniční stanice",49.04619,16.338163,"448",0,U14479N486,2,
"U18307Z3","Višňové, škola",48.984007,16.15439,"831",0,U18307N887,2,
"U14546Z5","Miroslav, autobusové nádraží",48.947248,16.312927,"459",0,U14546N282,2,4
"U18009Z4","Znojmo, autobusové nádraží",48.851822,16.056986,"800",0,U18009N35,2,10
"U18011Z1","Znojmo, nám.Svobody, lázně",48.860815,16.049749,"800",0,U18011N368,2,
"U18015Z1","Znojmo, Přímětická, Resslova",48.867857,16.041419,"800",0,U18015N888,2,
"U18068Z1","Znojmo, Městský lesík",48.873072,16.052399,"800",0,U18068N889,2,
"U18139Z1","Únanov, závod",48.888422,16.064178,"812",0,U18139N890,2,
"U18138Z1","Únanov, obecní úřad",48.900695,16.063443,"812",0,U18138N891,2,
"U18237Z1","Výrovice, rozcestí",48.916705,16.104037,"822",0,U18237N892,2,
"U18233Z1","Tvořihráz, na kopečku",48.918555,16.132145,"822",0,U18233N893,2,
"U18234Z1","Tvořihráz, obecní úřad",48.918997,16.139197,"822",0,U18234N894,2,
"U18235Z1","Tvořihráz, Žerotická",48.9205,16.140813,"822",0,U18235N895,2,
"U18283Z1","Tvořihráz, Loucký mlýn",48.924825,16.155051,"822",0,U18283N896,2,
"U18239Z1","Žerotice, požární zbrojnice",48.926905,16.167782,"822",0,U18239N897,2,
"U18305Z1","Višňové, Mrazírny",48.97835,16.148018,"831",0,U18305N883,2,
"U18304Z2","Trstěnice",48.98693,16.194828,"831",0,U18304N898,2,
"U18304Z1","Trstěnice",48.987012,16.194897,"831",0,U18304N898,2,
"U18301Z2","Horní Dunajovice, obecní úřad",48.950223,16.16,"831",0,U18301N848,2,
"U18302Z2","Horní Dunajovice, Domčice",48.94617,16.167208,"831",0,U18302N849,2,
"U18308Z2","Želetice, Jednota",48.93553,16.182615,"831",0,U18308N850,2,
"U18239Z2","Žerotice, požární zbrojnice",48.926907,16.16763,"822",0,U18239N897,2,
"U18283Z2","Tvořihráz, Loucký mlýn",48.924867,16.154836,"822",0,U18283N896,2,
"U18235Z2","Tvořihráz, Žerotická",48.920462,16.140685,"822",0,U18235N895,2,
"U18234Z2","Tvořihráz, obecní úřad",48.918927,16.139113,"822",0,U18234N894,2,
"U18237Z2","Výrovice, rozcestí",48.916932,16.10361,"822",0,U18237N892,2,
"U18236Z2","Výrovice, hostinec",48.928608,16.120277,"822",0,U18236N899,2,
"U18138Z2","Únanov, obecní úřad",48.900605,16.06351,"812",0,U18138N891,2,
"U18139Z2","Únanov, závod",48.888422,16.064178,"812",0,U18139N890,2,
"U18068Z2","Znojmo, Městský lesík",48.87308,16.052093,"800",0,U18068N889,2,
"U18015Z2","Znojmo, Přímětická, Resslova",48.867688,16.041435,"800",0,U18015N888,2,
"U18045Z1","Znojmo, Přímětice, Křížový sklep",48.883995,16.03535,"800",0,U18045N900,2,
"U18236Z1","Výrovice, hostinec",48.928608,16.120277,"822",0,U18236N899,2,
"U14531Z1","Džbánice",49.00157,16.208232,"458",0,U14531N901,2,
